Date,Time Spent (seconds),Number of People,Category
2017-06-05T20:55:00,5,1,Instant Message
2017-06-05T20:55:00,2,1,Search
2017-06-05T20:55:00,1,1,General Utilities
2017-06-05T21:00:00,69,1,Employment
2017-06-05T21:00:00,58,1,Email
2017-06-05T21:00:00,11,1,General Utilities
2017-06-05T21:00:00,4,1,Search
2017-06-05T21:05:00,64,1,Instant Message
2017-06-05T21:05:00,11,1,Email
2017-06-05T21:10:00,2,1,Email
2017-06-05T21:20:00,11,1,General Entertainment
2017-06-05T21:20:00,2,1,Email
2017-06-05T21:35:00,96,1,General Reference & Learning
2017-06-05T21:35:00,28,1,Instant Message
2017-06-05T21:35:00,17,1,General Entertainment
2017-06-05T21:35:00,9,1,Search
2017-06-05T21:35:00,6,1,Email
2017-06-05T21:40:00,200,1,Instant Message
2017-06-05T21:40:00,49,1,Employment
2017-06-05T21:40:00,17,1,Email
2017-06-05T21:40:00,4,1,General Utilities
2017-06-05T21:45:00,285,1,Instant Message
2017-06-05T21:45:00,11,1,Employment
2017-06-05T21:45:00,2,1,General Utilities
2017-06-05T21:45:00,1,1,General Social Networking
2017-06-05T21:45:00,1,1,Search
2017-06-05T21:50:00,148,1,Instant Message
2017-06-05T21:50:00,113,1,General Social Networking
2017-06-05T21:50:00,3,1,Search
2017-06-05T21:50:00,2,1,General Utilities
2017-06-05T21:55:00,175,1,Instant Message
2017-06-05T21:55:00,121,1,General Social Networking
2017-06-05T21:55:00,4,1,General Utilities
2017-06-05T22:00:00,152,1,General Social Networking
2017-06-05T22:00:00,146,1,Instant Message
2017-06-05T22:00:00,2,1,General Utilities
2017-06-05T22:05:00,146,1,General Social Networking
2017-06-05T22:05:00,137,1,Instant Message
2017-06-05T22:05:00,2,1,General Utilities
2017-06-05T22:05:00,1,1,Search
2017-06-05T22:10:00,223,1,General Social Networking
2017-06-05T22:15:00,600,1,General Social Networking
2017-06-05T22:20:00,600,1,General Social Networking
2017-06-05T22:25:00,396,1,General Social Networking
2017-06-05T22:25:00,156,1,Instant Message
2017-06-05T22:25:00,46,1,General Communication & Scheduling
2017-06-05T22:25:00,2,1,Search
2017-06-05T22:30:00,138,1,Instant Message
2017-06-05T22:30:00,106,1,General Social Networking
2017-06-05T22:30:00,78,1,General Communication & Scheduling
2017-06-05T22:35:00,258,1,General Communication & Scheduling
2017-06-05T22:35:00,21,1,Instant Message
2017-06-05T22:35:00,1,1,Search
2017-06-05T22:40:00,116,1,Email
2017-06-05T22:40:00,33,1,Calendars
2017-06-05T22:40:00,29,1,Maps & Regional
2017-06-05T22:40:00,6,1,General Utilities
2017-06-05T22:40:00,6,1,Search
2017-06-05T22:40:00,2,1,General Shopping
2017-06-05T22:45:00,71,1,Email
2017-06-05T22:45:00,20,1,Search
2017-06-05T22:45:00,1,1,General Communication & Scheduling
2017-06-05T22:50:00,31,1,Search
2017-06-05T22:50:00,2,1,Email
2017-06-05T22:55:00,49,1,Instant Message
2017-06-05T22:55:00,32,1,Email
2017-06-05T22:55:00,14,1,Calendars
2017-06-05T22:55:00,3,1,Search
2017-06-05T23:00:00,214,1,Email
2017-06-05T23:00:00,44,1,General Social Networking
2017-06-05T23:00:00,13,1,Calendars
2017-06-05T23:00:00,11,1,Instant Message
2017-06-05T23:00:00,6,1,General Utilities
2017-06-05T23:00:00,2,1,Search
2017-06-05T23:05:00,18,1,Search
2017-06-05T23:40:00,137,1,General Social Networking
2017-06-05T23:40:00,62,1,General Shopping
2017-06-05T23:40:00,20,1,Search
2017-06-05T23:40:00,2,1,General Utilities
2017-06-05T23:45:00,300,1,General Social Networking
2017-06-05T23:50:00,235,1,General Social Networking
2017-06-05T23:50:00,40,1,Photos
2017-06-05T23:50:00,10,1,Instant Message
2017-06-05T23:50:00,7,1,General Utilities
2017-06-05T23:50:00,7,1,Search
2017-06-05T23:55:00,50,1,Browsers
2017-06-05T23:55:00,14,1,Search
2017-06-05T23:55:00,8,1,Email
2017-06-05T23:55:00,6,1,Instant Message
2017-06-06T00:10:00,216,1,General Social Networking
2017-06-06T00:10:00,7,1,Search
2017-06-06T00:10:00,5,1,General Utilities
2017-06-06T00:20:00,226,1,Browsers
2017-06-06T00:20:00,35,1,Search
2017-06-06T00:25:00,300,1,Browsers
2017-06-06T00:30:00,300,1,Browsers
2017-06-06T00:35:00,300,1,Browsers
2017-06-06T00:40:00,197,1,Browsers
2017-06-06T00:40:00,10,1,General Social Networking
2017-06-06T00:50:00,56,1,Instant Message
2017-06-06T00:50:00,21,1,General Reference & Learning
2017-06-06T00:50:00,9,1,Search
2017-06-06T00:55:00,51,1,Instant Message
2017-06-06T01:00:00,3,1,Instant Message
2017-06-06T01:05:00,212,1,Browsers
2017-06-06T01:05:00,1,1,Search
2017-06-06T01:05:00,1,1,Instant Message
2017-06-06T01:10:00,7,1,Browsers
2017-06-06T01:15:00,229,1,Instant Message
2017-06-06T01:15:00,1,1,Search
2017-06-06T01:20:00,271,1,Instant Message
2017-06-06T01:20:00,24,1,General Reference & Learning
2017-06-06T01:20:00,5,1,Search
2017-06-06T01:25:00,300,1,Instant Message
2017-06-06T01:30:00,199,1,Instant Message
2017-06-06T01:30:00,47,1,Email
2017-06-06T01:30:00,6,1,Search
2017-06-06T01:35:00,300,1,Instant Message
2017-06-06T01:40:00,154,1,General Social Networking
2017-06-06T01:40:00,131,1,Instant Message
2017-06-06T01:40:00,3,1,Search
2017-06-06T01:40:00,1,1,General Utilities
2017-06-06T01:45:00,65,1,Instant Message
2017-06-06T01:45:00,26,1,General Social Networking
2017-06-06T01:50:00,48,1,General Social Networking
2017-06-06T01:50:00,2,1,Instant Message
2017-06-06T01:55:00,75,1,General Social Networking
2017-06-06T02:00:00,176,1,General Social Networking
2017-06-06T02:00:00,2,1,Search
2017-06-06T02:10:00,112,1,Browsers
2017-06-06T02:10:00,48,1,Search
2017-06-06T02:10:00,45,1,General Social Networking
2017-06-06T02:25:00,7,1,General Social Networking
2017-06-06T02:25:00,5,1,Search
2017-06-06T02:35:00,66,1,Browsers
2017-06-06T02:35:00,40,1,Instant Message
2017-06-06T02:35:00,3,1,Search
2017-06-06T02:40:00,300,1,Browsers
2017-06-06T02:45:00,300,1,Browsers
2017-06-06T02:50:00,112,1,Browsers
2017-06-06T02:55:00,138,1,Accounting
2017-06-06T02:55:00,71,1,General Communication & Scheduling
2017-06-06T02:55:00,19,1,General Shopping
2017-06-06T02:55:00,15,1,Search
2017-06-06T02:55:00,13,1,Email
2017-06-06T02:55:00,6,1,General Utilities
2017-06-06T03:05:00,29,1,Accounting
2017-06-06T03:05:00,14,1,General Communication & Scheduling
2017-06-06T03:05:00,8,1,Search
2017-06-06T03:15:00,268,1,Uncategorized
2017-06-06T03:15:00,2,1,Search
2017-06-06T03:20:00,262,1,Uncategorized
2017-06-06T03:20:00,38,1,General Social Networking
2017-06-06T03:25:00,69,1,General Social Networking
2017-06-06T03:25:00,1,1,Search
2017-06-06T08:55:00,62,1,Instant Message
2017-06-06T08:55:00,19,1,General Social Networking
2017-06-06T08:55:00,3,1,Search
2017-06-06T09:00:00,118,1,General Social Networking
2017-06-06T09:00:00,39,1,Instant Message
2017-06-06T09:05:00,42,1,General Social Networking
2017-06-06T09:05:00,32,1,Search
2017-06-06T09:05:00,5,1,Instant Message
2017-06-06T09:10:00,185,1,Instant Message
2017-06-06T09:10:00,71,1,General Social Networking
2017-06-06T09:10:00,26,1,Email
2017-06-06T09:10:00,15,1,General Utilities
2017-06-06T09:10:00,1,1,Search
2017-06-06T09:15:00,157,1,Instant Message
2017-06-06T09:15:00,90,1,General Social Networking
2017-06-06T09:15:00,33,1,Professional Networking
2017-06-06T09:15:00,4,1,Search
2017-06-06T09:15:00,3,1,General Utilities
2017-06-06T09:20:00,117,1,Instant Message
2017-06-06T09:20:00,78,1,Email
2017-06-06T09:20:00,16,1,Uncategorized
2017-06-06T09:20:00,6,1,Search
2017-06-06T09:25:00,276,1,Email
2017-06-06T09:25:00,23,1,Uncategorized
2017-06-06T09:30:00,219,1,General Social Networking
2017-06-06T09:30:00,77,1,Email
2017-06-06T09:30:00,2,1,Instant Message
2017-06-06T09:30:00,2,1,Search
2017-06-06T09:35:00,298,1,General Social Networking
2017-06-06T09:40:00,300,1,General Social Networking
2017-06-06T09:45:00,300,1,General Social Networking
2017-06-06T09:50:00,247,1,General Social Networking
2017-06-06T09:55:00,202,1,General Social Networking
2017-06-06T10:00:00,300,1,General Social Networking
2017-06-06T10:05:00,108,1,General Social Networking
2017-06-06T10:45:00,189,1,General Shopping
2017-06-06T10:45:00,70,1,Instant Message
2017-06-06T10:45:00,1,1,Search
2017-06-06T10:50:00,238,1,General Shopping
2017-06-06T10:50:00,30,1,Email
2017-06-06T10:50:00,24,1,Instant Message
2017-06-06T10:50:00,6,1,Browsers
2017-06-06T10:50:00,1,1,Search
2017-06-06T10:55:00,218,1,Browsers
2017-06-06T10:55:00,41,1,Instant Message
2017-06-06T11:00:00,155,1,Instant Message
2017-06-06T11:00:00,6,1,Email
2017-06-06T11:00:00,1,1,Search
2017-06-06T11:00:00,1,1,General Utilities
2017-06-06T11:05:00,59,1,Instant Message
2017-06-06T11:10:00,197,1,Instant Message
2017-06-06T11:15:00,300,1,Instant Message
2017-06-06T11:20:00,300,1,Instant Message
2017-06-06T11:25:00,139,1,Instant Message
2017-06-06T11:25:00,1,1,Search
2017-06-06T11:35:00,80,1,Instant Message
2017-06-06T11:40:00,299,1,Instant Message
2017-06-06T11:45:00,235,1,Instant Message
2017-06-06T11:45:00,64,1,General Social Networking
2017-06-06T11:45:00,1,1,Search
2017-06-06T11:50:00,231,1,Instant Message
2017-06-06T11:50:00,61,1,Email
2017-06-06T11:50:00,5,1,General Social Networking
2017-06-06T11:50:00,3,1,Search
2017-06-06T11:55:00,146,1,Voice Chat
2017-06-06T11:55:00,46,1,Instant Message
2017-06-06T11:55:00,42,1,General Social Networking
2017-06-06T11:55:00,2,1,Search
2017-06-06T12:00:00,300,1,Voice Chat
2017-06-06T12:05:00,300,1,Voice Chat
2017-06-06T12:10:00,289,1,Voice Chat
2017-06-06T12:10:00,4,1,General Communication & Scheduling
2017-06-06T12:15:00,69,1,Instant Message
2017-06-06T12:15:00,1,1,General Communication & Scheduling
2017-06-06T12:20:00,34,1,Instant Message
2017-06-06T12:30:00,28,1,Instant Message
2017-06-06T12:30:00,2,1,Search
2017-06-06T12:45:00,41,1,Instant Message
2017-06-06T12:50:00,26,1,Music
2017-06-06T12:50:00,6,1,Instant Message
2017-06-06T12:50:00,2,1,Search
2017-06-06T13:10:00,35,1,Music
2017-06-06T13:25:00,7,1,Music
2017-06-06T13:40:00,2,1,General Utilities
2017-06-06T14:50:00,2,1,General Utilities
2017-06-06T16:30:00,3,1,Search
2017-06-06T16:30:00,3,1,Calendars
2017-06-06T16:30:00,1,1,Email
2017-06-06T17:10:00,45,1,Instant Message
2017-06-06T17:10:00,20,1,General Social Networking
2017-06-06T17:10:00,2,1,Search
2017-06-06T17:15:00,118,1,Email
2017-06-06T17:15:00,2,1,General Social Networking
2017-06-06T17:15:00,2,1,Search
2017-06-06T17:20:00,63,1,Email
2017-06-06T17:20:00,48,1,Instant Message
2017-06-06T17:25:00,123,1,Instant Message
2017-06-06T17:25:00,62,1,General Social Networking
2017-06-06T17:25:00,1,1,Search
2017-06-06T17:30:00,442,1,General Social Networking
2017-06-06T17:30:00,108,1,Email
2017-06-06T17:30:00,4,1,Search
2017-06-06T17:30:00,2,1,General Utilities
2017-06-06T17:35:00,2,1,Email
2017-06-06T17:40:00,227,1,Browsers
2017-06-06T17:40:00,13,1,Search
2017-06-06T17:45:00,188,1,Browsers
2017-06-06T17:45:00,28,1,Instant Message
2017-06-06T17:55:00,17,1,Instant Message
2017-06-06T17:55:00,14,1,Email
2017-06-06T17:55:00,1,1,Search
2017-06-06T18:00:00,172,1,General Social Networking
2017-06-06T18:00:00,5,1,Search
2017-06-06T18:00:00,2,1,Email
2017-06-06T18:05:00,56,1,Email
2017-06-06T18:05:00,3,1,Photos
2017-06-06T18:05:00,1,1,Search
2017-06-06T18:15:00,11,1,Search
2017-06-06T18:15:00,7,1,Email
2017-06-06T19:25:00,69,1,Instant Message
2017-06-06T19:25:00,11,1,Search
2017-06-06T19:30:00,298,1,General Social Networking
2017-06-06T19:30:00,2,1,Search
2017-06-06T19:35:00,225,1,General Social Networking
2017-06-06T19:35:00,18,1,Instant Message
2017-06-06T19:35:00,1,1,Search
2017-06-06T19:40:00,14,1,Instant Message
2017-06-06T19:50:00,10,1,General Entertainment
2017-06-06T19:50:00,2,1,Instant Message
2017-06-06T19:50:00,2,1,Search
2017-06-06T19:55:00,240,1,Browsers
2017-06-06T19:55:00,14,1,General Entertainment
2017-06-06T19:55:00,1,1,Search
2017-06-06T20:00:00,274,1,Browsers
2017-06-06T20:05:00,274,1,Browsers
2017-06-06T20:10:00,300,1,Browsers
2017-06-06T20:15:00,370,1,Browsers
2017-06-06T20:20:00,235,1,Browsers
2017-06-06T21:50:00,106,1,Email
2017-06-06T21:50:00,1,1,Search
2017-06-06T22:15:00,28,1,Email
2017-06-06T22:15:00,18,1,General Communication & Scheduling
2017-06-06T22:15:00,2,1,Search
2017-06-06T22:20:00,58,1,Email
2017-06-06T22:20:00,36,1,General Communication & Scheduling
2017-06-06T22:30:00,16,1,Calendars
2017-06-06T22:30:00,2,1,Email
2017-06-06T22:30:00,1,1,Search
2017-06-06T22:45:00,30,1,General Communication & Scheduling
2017-06-06T22:45:00,5,1,Calendars
2017-06-06T22:50:00,44,1,Instant Message
2017-06-06T23:20:00,9,1,Instant Message
2017-06-06T23:25:00,108,1,Instant Message
2017-06-06T23:25:00,12,1,General Social Networking
2017-06-06T23:25:00,11,1,Photos
2017-06-06T23:30:00,197,1,General Social Networking
2017-06-06T23:30:00,20,1,Email
2017-06-06T23:30:00,1,1,Search
2017-06-06T23:35:00,100,1,Email
2017-06-06T23:40:00,254,1,Email
2017-06-06T23:40:00,46,1,Instant Message
2017-06-06T23:45:00,248,1,Browsers
2017-06-06T23:45:00,186,1,Uncategorized
2017-06-06T23:45:00,48,1,General Social Networking
2017-06-06T23:45:00,2,1,Instant Message
2017-06-06T23:50:00,95,1,Browsers
2017-06-06T23:50:00,94,1,Uncategorized
2017-06-06T23:55:00,5,1,Instant Message
2017-06-06T23:55:00,3,1,Uncategorized
2017-06-06T23:55:00,2,1,Search
2017-06-07T00:00:00,165,1,General Social Networking
2017-06-07T00:00:00,72,1,Uncategorized
2017-06-07T00:00:00,61,1,Instant Message
2017-06-07T00:00:00,1,1,General Utilities
2017-06-07T00:05:00,300,1,Uncategorized
2017-06-07T00:10:00,300,1,Uncategorized
2017-06-07T00:15:00,300,1,Uncategorized
2017-06-07T00:20:00,300,1,Uncategorized
2017-06-07T00:25:00,221,1,General Social Networking
2017-06-07T00:25:00,36,1,General Communication & Scheduling
2017-06-07T00:25:00,15,1,General Utilities
2017-06-07T00:25:00,14,1,Uncategorized
2017-06-07T00:25:00,13,1,Search
2017-06-07T00:30:00,189,1,General Social Networking
2017-06-07T00:40:00,96,1,Browsers
2017-06-07T00:40:00,2,1,General Social Networking
2017-06-07T00:55:00,2,1,General Communication & Scheduling
2017-06-07T01:05:00,37,1,Instant Message
2017-06-07T01:05:00,26,1,Email
2017-06-07T01:05:00,1,1,Search
2017-06-07T01:40:00,120,1,Email
2017-06-07T01:40:00,33,1,Browsers
2017-06-07T01:40:00,1,1,Search
2017-06-07T01:45:00,300,1,Browsers
2017-06-07T01:50:00,300,1,Browsers
2017-06-07T01:55:00,14,1,Browsers
2017-06-07T09:05:00,232,1,Instant Message
2017-06-07T09:10:00,237,1,General Social Networking
2017-06-07T09:10:00,63,1,Instant Message
2017-06-07T09:15:00,105,1,General Social Networking
2017-06-07T09:20:00,37,1,Video
2017-06-07T09:20:00,35,1,Professional Networking
2017-06-07T09:20:00,23,1,General Social Networking
2017-06-07T09:25:00,300,1,General Social Networking
2017-06-07T09:30:00,300,1,General Social Networking
2017-06-07T09:35:00,248,1,General Social Networking
2017-06-07T09:35:00,52,1,Instant Message
2017-06-07T09:40:00,69,1,Instant Message
2017-06-07T09:40:00,53,1,General Social Networking
2017-06-07T09:40:00,10,1,Email
2017-06-07T09:40:00,1,1,General Utilities
2017-06-07T09:40:00,1,1,Search
2017-06-07T09:45:00,36,1,Email
2017-06-07T09:45:00,1,1,Search
2017-06-07T09:55:00,94,1,Instant Message
2017-06-07T09:55:00,13,1,Email
2017-06-07T09:55:00,5,1,Search
2017-06-07T10:05:00,25,1,Instant Message
2017-06-07T10:05:00,21,1,Search
2017-06-07T10:05:00,3,1,Email
2017-06-07T10:10:00,60,1,Instant Message
2017-06-07T10:10:00,41,1,Video
2017-06-07T10:10:00,16,1,Search
2017-06-07T10:10:00,6,1,Browsers
2017-06-07T10:15:00,116,1,Instant Message
2017-06-07T10:15:00,43,1,Email
2017-06-07T10:20:00,138,1,General Shopping
2017-06-07T10:20:00,45,1,General Utilities
2017-06-07T10:20:00,29,1,Search
2017-06-07T10:20:00,21,1,Instant Message
2017-06-07T10:20:00,18,1,General Reference & Learning
2017-06-07T10:25:00,192,1,Instant Message
2017-06-07T10:25:00,89,1,General Shopping
2017-06-07T10:25:00,8,1,General Social Networking
2017-06-07T10:25:00,7,1,Email
2017-06-07T10:25:00,4,1,Search
2017-06-07T10:30:00,132,1,Voice Chat
2017-06-07T10:30:00,108,1,General Social Networking
2017-06-07T10:30:00,69,1,Email
2017-06-07T10:30:00,16,1,General Communication & Scheduling
2017-06-07T10:30:00,11,1,General Utilities
2017-06-07T10:30:00,3,1,Search
2017-06-07T10:35:00,300,1,Voice Chat
2017-06-07T10:35:00,176,1,Email
2017-06-07T10:35:00,124,1,Instant Message
2017-06-07T10:40:00,300,1,Voice Chat
2017-06-07T10:40:00,223,1,Email
2017-06-07T10:40:00,30,1,Instant Message
2017-06-07T10:40:00,1,1,General Utilities
2017-06-07T10:45:00,240,1,Email
2017-06-07T10:45:00,231,1,Voice Chat
2017-06-07T10:45:00,60,1,Instant Message
2017-06-07T10:50:00,300,1,Instant Message
2017-06-07T10:55:00,300,1,Instant Message
2017-06-07T11:00:00,300,1,Instant Message
2017-06-07T11:05:00,188,1,Instant Message
2017-06-07T11:05:00,103,1,General Social Networking
2017-06-07T11:05:00,5,1,Search
2017-06-07T11:05:00,2,1,General Utilities
2017-06-07T11:10:00,300,1,Instant Message
2017-06-07T11:15:00,300,1,Instant Message
2017-06-07T11:20:00,190,1,Instant Message
2017-06-07T11:20:00,3,1,Search
2017-06-07T11:25:00,213,1,Uncategorized
2017-06-07T11:25:00,52,1,Email
2017-06-07T11:25:00,10,1,Professional Networking
2017-06-07T11:25:00,6,1,Search
2017-06-07T11:30:00,154,1,General Social Networking
2017-06-07T11:30:00,107,1,Uncategorized
2017-06-07T11:30:00,16,1,Email
2017-06-07T11:30:00,16,1,Search
2017-06-07T11:30:00,2,1,General Utilities
2017-06-07T11:55:00,158,1,Email
2017-06-07T11:55:00,4,1,Search
2017-06-07T11:55:00,3,1,Calendars
2017-06-07T12:00:00,9,1,Email
2017-06-07T12:15:00,56,1,Browsers
2017-06-07T12:15:00,2,1,Search
2017-06-07T12:15:00,1,1,Email
2017-06-07T12:20:00,9,1,Browsers
2017-06-07T12:35:00,280,1,Browsers
2017-06-07T12:40:00,262,1,Browsers
2017-06-07T12:40:00,10,1,Music
2017-06-07T12:40:00,2,1,Search
2017-06-07T12:55:00,34,1,Instant Message
2017-06-07T12:55:00,1,1,Search
2017-06-07T13:00:00,3,1,General Social Networking
2017-06-07T13:05:00,75,1,Instant Message
2017-06-07T13:05:00,10,1,General Social Networking
2017-06-07T13:05:00,1,1,Search
2017-06-07T13:10:00,248,1,Instant Message
2017-06-07T13:10:00,13,1,Email
2017-06-07T13:10:00,2,1,Search
2017-06-07T13:15:00,70,1,Instant Message
2017-06-07T13:20:00,300,1,Instant Message
2017-06-07T13:25:00,300,1,Instant Message
2017-06-07T13:30:00,84,1,Email
2017-06-07T13:30:00,52,1,Instant Message
2017-06-07T13:30:00,7,1,General Utilities
2017-06-07T13:30:00,5,1,Search
2017-06-07T14:05:00,7,1,General Communication & Scheduling
2017-06-07T14:10:00,68,1,Instant Message
2017-06-07T14:10:00,33,1,Search
2017-06-07T14:10:00,31,1,General Social Networking
2017-06-07T14:10:00,16,1,Email
2017-06-07T14:10:00,15,1,Music
2017-06-07T14:10:00,15,1,General Communication & Scheduling
2017-06-07T14:15:00,65,1,Email
2017-06-07T14:15:00,28,1,Music
2017-06-07T14:15:00,2,1,General Communication & Scheduling
2017-06-07T14:15:00,1,1,Search
2017-06-07T14:20:00,33,1,Instant Message
2017-06-07T14:20:00,10,1,Email
2017-06-07T14:20:00,1,1,Search
2017-06-07T14:25:00,120,1,Instant Message
2017-06-07T14:25:00,33,1,Email
2017-06-07T14:25:00,31,1,General Social Networking
2017-06-07T14:25:00,5,1,Search
2017-06-07T14:30:00,122,1,Instant Message
2017-06-07T14:30:00,9,1,Search
2017-06-07T14:30:00,1,1,General Social Networking
2017-06-07T14:35:00,74,1,Instant Message
2017-06-07T14:35:00,2,1,Search
2017-06-07T14:40:00,63,1,Instant Message
2017-06-07T14:40:00,5,1,Search
2017-06-07T14:40:00,3,1,Email
2017-06-07T14:45:00,81,1,Instant Message
2017-06-07T14:50:00,200,1,Instant Message
2017-06-07T14:55:00,255,1,Instant Message
2017-06-07T14:55:00,45,1,General Social Networking
2017-06-07T15:00:00,237,1,Instant Message
2017-06-07T15:00:00,35,1,General Social Networking
2017-06-07T15:00:00,20,1,Email
2017-06-07T15:00:00,2,1,Search
2017-06-07T15:00:00,1,1,General Utilities
2017-06-07T15:05:00,500,1,Instant Message
2017-06-07T15:05:00,15,1,Search
2017-06-07T15:10:00,376,1,Instant Message
2017-06-07T15:10:00,14,1,Calendars
2017-06-07T15:10:00,6,1,Email
2017-06-07T15:10:00,4,1,Search
2017-06-07T15:10:00,1,1,General Utilities
2017-06-07T15:15:00,79,1,Email
2017-06-07T15:15:00,62,1,Instant Message
2017-06-07T15:15:00,1,1,Search
2017-06-07T15:20:00,55,1,Browsers
2017-06-07T15:20:00,10,1,Email
2017-06-07T15:20:00,2,1,Search
2017-06-07T15:20:00,1,1,General Utilities
2017-06-07T15:25:00,232,1,Browsers
2017-06-07T15:25:00,34,1,General Social Networking
2017-06-07T15:25:00,2,1,Search
